,DATE,Year,Month,Day,Employment
18636,2011-12-23,2011,12,23,131733.2380952381
18637,2011-12-27,2011,12,27,131609.19047619047
18638,2011-12-28,2011,12,28,131485.14285714287
18639,2011-12-29,2011,12,29,131361.09523809524
18640,2011-12-30,2011,12,30,131237.04761904763
18641,2012-01-03,2012,1,3,131113.0
18642,2012-01-04,2012,1,4,131160.7
18643,2012-01-05,2012,1,5,131208.4
18644,2012-01-06,2012,1,6,131256.1
18645,2012-01-09,2012,1,9,131303.8
18646,2012-01-10,2012,1,10,131351.5
18647,2012-01-11,2012,1,11,131399.2
18648,2012-01-12,2012,1,12,131446.9
18649,2012-01-13,2012,1,13,131494.6
18650,2012-01-17,2012,1,17,131542.3
18651,2012-01-18,2012,1,18,131590.0
18652,2012-01-19,2012,1,19,131637.7
18653,2012-01-20,2012,1,20,131685.4
18654,2012-01-23,2012,1,23,131733.1
18655,2012-01-24,2012,1,24,131780.8
18656,2012-01-25,2012,1,25,131828.5
18657,2012-01-26,2012,1,26,131876.2
18658,2012-01-27,2012,1,27,131923.9
18659,2012-01-30,2012,1,30,131971.6
18660,2012-01-31,2012,1,31,132019.3
18661,2012-02-01,2012,2,1,132067.0
18662,2012-02-02,2012,2,2,132112.2
18663,2012-02-03,2012,2,3,132157.4
18664,2012-02-06,2012,2,6,132202.6
18665,2012-02-07,2012,2,7,132247.8
18666,2012-02-08,2012,2,8,132293.0
18667,2012-02-09,2012,2,9,132338.2
18668,2012-02-10,2012,2,10,132383.4
18669,2012-02-13,2012,2,13,132428.6
18670,2012-02-14,2012,2,14,132473.8
18671,2012-02-15,2012,2,15,132519.0
18672,2012-02-16,2012,2,16,132564.2
18673,2012-02-17,2012,2,17,132609.4
18674,2012-02-21,2012,2,21,132654.6
18675,2012-02-22,2012,2,22,132699.8
18676,2012-02-23,2012,2,23,132745.0
18677,2012-02-24,2012,2,24,132790.2
18678,2012-02-27,2012,2,27,132835.4
18679,2012-02-28,2012,2,28,132880.6
18680,2012-02-29,2012,2,29,132925.8
18681,2012-03-01,2012,3,1,132971.0
18682,2012-03-02,2012,3,2,133011.13636363635
18683,2012-03-05,2012,3,5,133051.27272727274
18684,2012-03-06,2012,3,6,133091.4090909091
18685,2012-03-07,2012,3,7,133131.54545454544
18686,2012-03-08,2012,3,8,133171.68181818182
18687,2012-03-09,2012,3,9,133211.81818181818
18688,2012-03-12,2012,3,12,133251.95454545456
18689,2012-03-13,2012,3,13,133292.0909090909
18690,2012-03-14,2012,3,14,133332.22727272726
18691,2012-03-15,2012,3,15,133372.36363636365
18692,2012-03-16,2012,3,16,133412.5
18693,2012-03-19,2012,3,19,133452.63636363635
18694,2012-03-20,2012,3,20,133492.77272727274
18695,2012-03-21,2012,3,21,133532.9090909091
18696,2012-03-22,2012,3,22,133573.04545454544
18697,2012-03-23,2012,3,23,133613.18181818182
18698,2012-03-26,2012,3,26,133653.31818181818
18699,2012-03-27,2012,3,27,133693.45454545456
18700,2012-03-28,2012,3,28,133733.5909090909
18701,2012-03-29,2012,3,29,133773.72727272726
18702,2012-03-30,2012,3,30,133813.86363636365
18703,2012-04-02,2012,4,2,133854.0
18704,2012-04-03,2012,4,3,133892.7142857143
18705,2012-04-04,2012,4,4,133931.42857142858
18706,2012-04-05,2012,4,5,133970.14285714287
18707,2012-04-06,2012,4,6,134008.85714285713
18708,2012-04-09,2012,4,9,134047.57142857142
18709,2012-04-10,2012,4,10,134086.2857142857
18710,2012-04-11,2012,4,11,134125.0
18711,2012-04-12,2012,4,12,134163.7142857143
18712,2012-04-13,2012,4,13,134202.42857142858
18713,2012-04-16,2012,4,16,134241.14285714287
18714,2012-04-17,2012,4,17,134279.85714285713
18715,2012-04-18,2012,4,18,134318.57142857142
18716,2012-04-19,2012,4,19,134357.2857142857
18717,2012-04-20,2012,4,20,134396.0
18718,2012-04-23,2012,4,23,134434.7142857143
18719,2012-04-24,2012,4,24,134473.42857142858
18720,2012-04-25,2012,4,25,134512.14285714287
18721,2012-04-26,2012,4,26,134550.85714285713
18722,2012-04-27,2012,4,27,134589.57142857142
18723,2012-04-30,2012,4,30,134628.2857142857
18724,2012-05-01,2012,5,1,134667.0
18725,2012-05-02,2012,5,2,134682.36363636365
18726,2012-05-03,2012,5,3,134697.72727272726
18727,2012-05-04,2012,5,4,134713.0909090909
18728,2012-05-07,2012,5,7,134728.45454545456
18729,2012-05-08,2012,5,8,134743.81818181818
18730,2012-05-09,2012,5,9,134759.18181818182
18731,2012-05-10,2012,5,10,134774.54545454544
18732,2012-05-11,2012,5,11,134789.9090909091
18733,2012-05-14,2012,5,14,134805.27272727274
18734,2012-05-15,2012,5,15,134820.63636363635
18735,2012-05-16,2012,5,16,134836.0
18736,2012-05-17,2012,5,17,134851.36363636365
18737,2012-05-18,2012,5,18,134866.72727272726
18738,2012-05-21,2012,5,21,134882.0909090909
18739,2012-05-22,2012,5,22,134897.45454545456
18740,2012-05-23,2012,5,23,134912.81818181818
18741,2012-05-24,2012,5,24,134928.18181818182
18742,2012-05-25,2012,5,25,134943.54545454544
18743,2012-05-29,2012,5,29,134958.9090909091
18744,2012-05-30,2012,5,30,134974.27272727274
18745,2012-05-31,2012,5,31,134989.63636363635
18746,2012-06-01,2012,6,1,135005.0
18747,2012-06-04,2012,6,4,134947.38095238095
18748,2012-06-05,2012,6,5,134889.7619047619
18749,2012-06-06,2012,6,6,134832.14285714287
18750,2012-06-07,2012,6,7,134774.52380952382
18751,2012-06-08,2012,6,8,134716.90476190476
18752,2012-06-11,2012,6,11,134659.2857142857
18753,2012-06-12,2012,6,12,134601.66666666666
18754,2012-06-13,2012,6,13,134544.04761904763
18755,2012-06-14,2012,6,14,134486.42857142858
18756,2012-06-15,2012,6,15,134428.80952380953
18757,2012-06-18,2012,6,18,134371.19047619047
18758,2012-06-19,2012,6,19,134313.57142857142
18759,2012-06-20,2012,6,20,134255.95238095237
18760,2012-06-21,2012,6,21,134198.33333333334
18761,2012-06-22,2012,6,22,134140.7142857143
18762,2012-06-25,2012,6,25,134083.09523809524
18763,2012-06-26,2012,6,26,134025.47619047618
18764,2012-06-27,2012,6,27,133967.85714285713
18765,2012-06-28,2012,6,28,133910.2380952381
18766,2012-06-29,2012,6,29,133852.61904761905
18767,2012-07-02,2012,7,2,133795.0
18768,2012-07-03,2012,7,3,133813.09523809524
18769,2012-07-05,2012,7,5,133831.19047619047
18770,2012-07-06,2012,7,6,133849.2857142857
18771,2012-07-09,2012,7,9,133867.38095238095
18772,2012-07-10,2012,7,10,133885.47619047618
18773,2012-07-11,2012,7,11,133903.57142857142
18774,2012-07-12,2012,7,12,133921.66666666666
18775,2012-07-13,2012,7,13,133939.7619047619
18776,2012-07-16,2012,7,16,133957.85714285713
18777,2012-07-17,2012,7,17,133975.95238095237
18778,2012-07-18,2012,7,18,133994.04761904763
18779,2012-07-19,2012,7,19,134012.14285714287
18780,2012-07-20,2012,7,20,134030.2380952381
18781,2012-07-23,2012,7,23,134048.33333333334
18782,2012-07-24,2012,7,24,134066.42857142858
18783,2012-07-25,2012,7,25,134084.52380952382
18784,2012-07-26,2012,7,26,134102.61904761905
18785,2012-07-27,2012,7,27,134120.7142857143
18786,2012-07-30,2012,7,30,134138.80952380953
18787,2012-07-31,2012,7,31,134156.90476190476
18788,2012-08-01,2012,8,1,134175.0
18789,2012-08-02,2012,8,2,134202.26086956522
18790,2012-08-03,2012,8,3,134229.52173913043
18791,2012-08-06,2012,8,6,134256.78260869565
18792,2012-08-07,2012,8,7,134284.04347826086
18793,2012-08-08,2012,8,8,134311.30434782608
18794,2012-08-09,2012,8,9,134338.5652173913
18795,2012-08-10,2012,8,10,134365.8260869565
18796,2012-08-13,2012,8,13,134393.08695652173
18797,2012-08-14,2012,8,14,134420.34782608695
18798,2012-08-15,2012,8,15,134447.60869565216
18799,2012-08-16,2012,8,16,134474.86956521738
18800,2012-08-17,2012,8,17,134502.13043478262
18801,2012-08-20,2012,8,20,134529.39130434784
18802,2012-08-21,2012,8,21,134556.65217391305
18803,2012-08-22,2012,8,22,134583.91304347827
18804,2012-08-23,2012,8,23,134611.1739130435
18805,2012-08-24,2012,8,24,134638.4347826087
18806,2012-08-27,2012,8,27,134665.69565217392
18807,2012-08-28,2012,8,28,134692.95652173914
18808,2012-08-29,2012,8,29,134720.21739130435
18809,2012-08-30,2012,8,30,134747.47826086957
18810,2012-08-31,2012,8,31,134774.73913043478
18811,2012-09-04,2012,9,4,134802.0
18812,2012-09-05,2012,9,5,134846.57894736843
18813,2012-09-06,2012,9,6,134891.15789473685
18814,2012-09-07,2012,9,7,134935.73684210525
18815,2012-09-10,2012,9,10,134980.31578947368
18816,2012-09-11,2012,9,11,135024.8947368421
18817,2012-09-12,2012,9,12,135069.47368421053
18818,2012-09-13,2012,9,13,135114.05263157896
18819,2012-09-14,2012,9,14,135158.63157894736
18820,2012-09-17,2012,9,17,135203.2105263158
18821,2012-09-18,2012,9,18,135247.7894736842
18822,2012-09-19,2012,9,19,135292.36842105264
18823,2012-09-20,2012,9,20,135336.94736842104
18824,2012-09-21,2012,9,21,135381.52631578947
18825,2012-09-24,2012,9,24,135426.1052631579
18826,2012-09-25,2012,9,25,135470.68421052632
18827,2012-09-26,2012,9,26,135515.26315789475
18828,2012-09-27,2012,9,27,135559.84210526315
18829,2012-09-28,2012,9,28,135604.42105263157
18830,2012-10-01,2012,10,1,135649.0
18831,2012-10-02,2012,10,2,135666.72727272726
18832,2012-10-03,2012,10,3,135684.45454545456
18833,2012-10-04,2012,10,4,135702.18181818182
18834,2012-10-05,2012,10,5,135719.9090909091
18835,2012-10-09,2012,10,9,135737.63636363635
18836,2012-10-10,2012,10,10,135755.36363636365
18837,2012-10-11,2012,10,11,135773.0909090909
18838,2012-10-12,2012,10,12,135790.81818181818
18839,2012-10-15,2012,10,15,135808.54545454544
18840,2012-10-16,2012,10,16,135826.27272727274
18841,2012-10-17,2012,10,17,135844.0
18842,2012-10-18,2012,10,18,135861.72727272726
18843,2012-10-19,2012,10,19,135879.45454545456
18844,2012-10-22,2012,10,22,135897.18181818182
18845,2012-10-23,2012,10,23,135914.9090909091
18846,2012-10-24,2012,10,24,135932.63636363635
18847,2012-10-25,2012,10,25,135950.36363636365
18848,2012-10-26,2012,10,26,135968.0909090909
18849,2012-10-29,2012,10,29,135985.81818181818
18850,2012-10-30,2012,10,30,136003.54545454544
18851,2012-10-31,2012,10,31,136021.27272727274
18852,2012-11-01,2012,11,1,136039.0
18853,2012-11-02,2012,11,2,136035.25
18854,2012-11-05,2012,11,5,136031.5
18855,2012-11-06,2012,11,6,136027.75
18856,2012-11-07,2012,11,7,136024.0
18857,2012-11-08,2012,11,8,136020.25
18858,2012-11-09,2012,11,9,136016.5
18859,2012-11-13,2012,11,13,136012.75
18860,2012-11-14,2012,11,14,136009.0
18861,2012-11-15,2012,11,15,136005.25
18862,2012-11-16,2012,11,16,136001.5
18863,2012-11-19,2012,11,19,135997.75
18864,2012-11-20,2012,11,20,135994.0
18865,2012-11-21,2012,11,21,135990.25
18866,2012-11-23,2012,11,23,135986.5
18867,2012-11-26,2012,11,26,135982.75
18868,2012-11-27,2012,11,27,135979.0
18869,2012-11-28,2012,11,28,135975.25
18870,2012-11-29,2012,11,29,135971.5
18871,2012-11-30,2012,11,30,135967.75
18872,2012-12-03,2012,12,3,135964.0
18873,2012-12-04,2012,12,4,135819.85
18874,2012-12-05,2012,12,5,135675.7
18875,2012-12-06,2012,12,6,135531.55
18876,2012-12-07,2012,12,7,135387.4
18877,2012-12-10,2012,12,10,135243.25
18878,2012-12-11,2012,12,11,135099.1
18879,2012-12-12,2012,12,12,134954.95
18880,2012-12-13,2012,12,13,134810.8
18881,2012-12-14,2012,12,14,134666.65
18882,2012-12-17,2012,12,17,134522.5
18883,2012-12-18,2012,12,18,134378.35
18884,2012-12-19,2012,12,19,134234.2
18885,2012-12-20,2012,12,20,134090.05
18886,2012-12-21,2012,12,21,133945.9
18887,2012-12-24,2012,12,24,133801.75
18888,2012-12-26,2012,12,26,133657.6
18889,2012-12-27,2012,12,27,133513.45
18890,2012-12-28,2012,12,28,133369.3
18891,2012-12-31,2012,12,31,133225.15
18892,2013-01-02,2013,1,2,133081.0
18893,2013-01-03,2013,1,3,133130.47619047618
18894,2013-01-04,2013,1,4,133179.95238095237
18895,2013-01-07,2013,1,7,133229.42857142858
18896,2013-01-08,2013,1,8,133278.90476190476
18897,2013-01-09,2013,1,9,133328.38095238095
18898,2013-01-10,2013,1,10,133377.85714285713
18899,2013-01-11,2013,1,11,133427.33333333334
18900,2013-01-14,2013,1,14,133476.80952380953
18901,2013-01-15,2013,1,15,133526.2857142857
18902,2013-01-16,2013,1,16,133575.7619047619
18903,2013-01-17,2013,1,17,133625.2380952381
18904,2013-01-18,2013,1,18,133674.7142857143
18905,2013-01-22,2013,1,22,133724.19047619047
18906,2013-01-23,2013,1,23,133773.66666666666
18907,2013-01-24,2013,1,24,133823.14285714287
18908,2013-01-25,2013,1,25,133872.61904761905
18909,2013-01-28,2013,1,28,133922.09523809524
18910,2013-01-29,2013,1,29,133971.57142857142
18911,2013-01-30,2013,1,30,134021.04761904763
18912,2013-01-31,2013,1,31,134070.52380952382
18913,2013-02-01,2013,2,1,134120.0
18914,2013-02-04,2013,2,4,134162.0
18915,2013-02-05,2013,2,5,134204.0
18916,2013-02-06,2013,2,6,134246.0
18917,2013-02-07,2013,2,7,134288.0
18918,2013-02-08,2013,2,8,134330.0
18919,2013-02-11,2013,2,11,134372.0
18920,2013-02-12,2013,2,12,134414.0
18921,2013-02-13,2013,2,13,134456.0
18922,2013-02-14,2013,2,14,134498.0
18923,2013-02-15,2013,2,15,134540.0
18924,2013-02-19,2013,2,19,134582.0
18925,2013-02-20,2013,2,20,134624.0
18926,2013-02-21,2013,2,21,134666.0
18927,2013-02-22,2013,2,22,134708.0
18928,2013-02-25,2013,2,25,134750.0
18929,2013-02-26,2013,2,26,134792.0
18930,2013-02-27,2013,2,27,134834.0
18931,2013-02-28,2013,2,28,134876.0
18932,2013-03-01,2013,3,1,134918.0
18933,2013-03-04,2013,3,4,134965.85714285713
18934,2013-03-05,2013,3,5,135013.7142857143
18935,2013-03-06,2013,3,6,135061.57142857142
18936,2013-03-07,2013,3,7,135109.42857142858
18937,2013-03-08,2013,3,8,135157.2857142857
18938,2013-03-11,2013,3,11,135205.14285714287
18939,2013-03-12,2013,3,12,135253.0
18940,2013-03-13,2013,3,13,135300.85714285713
18941,2013-03-14,2013,3,14,135348.7142857143
18942,2013-03-15,2013,3,15,135396.57142857142
18943,2013-03-18,2013,3,18,135444.42857142858
18944,2013-03-19,2013,3,19,135492.2857142857
18945,2013-03-20,2013,3,20,135540.14285714287
18946,2013-03-21,2013,3,21,135588.0
18947,2013-03-22,2013,3,22,135635.85714285713
18948,2013-03-25,2013,3,25,135683.7142857143
18949,2013-03-26,2013,3,26,135731.57142857142
18950,2013-03-27,2013,3,27,135779.42857142858
18951,2013-03-28,2013,3,28,135827.2857142857
18952,2013-03-29,2013,3,29,135875.14285714287
18953,2013-04-01,2013,4,1,135923.0
18954,2013-04-02,2013,4,2,135963.5909090909
18955,2013-04-03,2013,4,3,136004.18181818182
18956,2013-04-04,2013,4,4,136044.77272727274
18957,2013-04-05,2013,4,5,136085.36363636365
18958,2013-04-08,2013,4,8,136125.95454545456
18959,2013-04-09,2013,4,9,136166.54545454544
18960,2013-04-10,2013,4,10,136207.13636363635
18961,2013-04-11,2013,4,11,136247.72727272726
18962,2013-04-12,2013,4,12,136288.31818181818
18963,2013-04-15,2013,4,15,136328.9090909091
18964,2013-04-16,2013,4,16,136369.5
18965,2013-04-17,2013,4,17,136410.0909090909
18966,2013-04-18,2013,4,18,136450.68181818182
18967,2013-04-19,2013,4,19,136491.27272727274
18968,2013-04-22,2013,4,22,136531.86363636365
18969,2013-04-23,2013,4,23,136572.45454545456
18970,2013-04-24,2013,4,24,136613.04545454544
18971,2013-04-25,2013,4,25,136653.63636363635
18972,2013-04-26,2013,4,26,136694.22727272726
18973,2013-04-29,2013,4,29,136734.81818181818
18974,2013-04-30,2013,4,30,136775.4090909091
18975,2013-05-01,2013,5,1,136816.0
18976,2013-05-02,2013,5,2,136834.63636363635
18977,2013-05-03,2013,5,3,136853.27272727274
18978,2013-05-06,2013,5,6,136871.9090909091
18979,2013-05-07,2013,5,7,136890.54545454544
18980,2013-05-08,2013,5,8,136909.18181818182
18981,2013-05-09,2013,5,9,136927.81818181818
18982,2013-05-10,2013,5,10,136946.45454545456
18983,2013-05-13,2013,5,13,136965.0909090909
18984,2013-05-14,2013,5,14,136983.72727272726
18985,2013-05-15,2013,5,15,137002.36363636365
18986,2013-05-16,2013,5,16,137021.0
18987,2013-05-17,2013,5,17,137039.63636363635
18988,2013-05-20,2013,5,20,137058.27272727274
18989,2013-05-21,2013,5,21,137076.9090909091
18990,2013-05-22,2013,5,22,137095.54545454544
18991,2013-05-23,2013,5,23,137114.18181818182
18992,2013-05-24,2013,5,24,137132.81818181818
18993,2013-05-28,2013,5,28,137151.45454545456
18994,2013-05-29,2013,5,29,137170.0909090909
18995,2013-05-30,2013,5,30,137188.72727272726
18996,2013-05-31,2013,5,31,137207.36363636365
18997,2013-06-03,2013,6,3,137226.0
18998,2013-06-04,2013,6,4,137167.3
18999,2013-06-05,2013,6,5,137108.6
19000,2013-06-06,2013,6,6,137049.9
19001,2013-06-07,2013,6,7,136991.2
19002,2013-06-10,2013,6,10,136932.5
19003,2013-06-11,2013,6,11,136873.8
19004,2013-06-12,2013,6,12,136815.1
19005,2013-06-13,2013,6,13,136756.4
19006,2013-06-14,2013,6,14,136697.7
19007,2013-06-17,2013,6,17,136639.0
19008,2013-06-18,2013,6,18,136580.3
19009,2013-06-19,2013,6,19,136521.6
19010,2013-06-20,2013,6,20,136462.9
19011,2013-06-21,2013,6,21,136404.2
19012,2013-06-24,2013,6,24,136345.5
19013,2013-06-25,2013,6,25,136286.8
19014,2013-06-26,2013,6,26,136228.1
19015,2013-06-27,2013,6,27,136169.4
19016,2013-06-28,2013,6,28,136110.7
19017,2013-07-01,2013,7,1,136052.0
19018,2013-07-02,2013,7,2,136071.81818181818
19019,2013-07-03,2013,7,3,136091.63636363635
19020,2013-07-05,2013,7,5,136111.45454545456
19021,2013-07-08,2013,7,8,136131.27272727274
19022,2013-07-09,2013,7,9,136151.0909090909
19023,2013-07-10,2013,7,10,136170.9090909091
19024,2013-07-11,2013,7,11,136190.72727272726
19025,2013-07-12,2013,7,12,136210.54545454544
19026,2013-07-15,2013,7,15,136230.36363636365
19027,2013-07-16,2013,7,16,136250.18181818182
19028,2013-07-17,2013,7,17,136270.0
19029,2013-07-18,2013,7,18,136289.81818181818
19030,2013-07-19,2013,7,19,136309.63636363635
19031,2013-07-22,2013,7,22,136329.45454545456
19032,2013-07-23,2013,7,23,136349.27272727274
19033,2013-07-24,2013,7,24,136369.0909090909
19034,2013-07-25,2013,7,25,136388.9090909091
19035,2013-07-26,2013,7,26,136408.72727272726
19036,2013-07-29,2013,7,29,136428.54545454544
19037,2013-07-30,2013,7,30,136448.36363636365
19038,2013-07-31,2013,7,31,136468.18181818182
19039,2013-08-01,2013,8,1,136488.0
19040,2013-08-02,2013,8,2,136515.63636363635
19041,2013-08-05,2013,8,5,136543.27272727274
19042,2013-08-06,2013,8,6,136570.9090909091
19043,2013-08-07,2013,8,7,136598.54545454544
19044,2013-08-08,2013,8,8,136626.18181818182
19045,2013-08-09,2013,8,9,136653.81818181818
19046,2013-08-12,2013,8,12,136681.45454545456
19047,2013-08-13,2013,8,13,136709.0909090909
19048,2013-08-14,2013,8,14,136736.72727272726
19049,2013-08-15,2013,8,15,136764.36363636365
19050,2013-08-16,2013,8,16,136792.0
19051,2013-08-19,2013,8,19,136819.63636363635
19052,2013-08-20,2013,8,20,136847.27272727274
19053,2013-08-21,2013,8,21,136874.9090909091
19054,2013-08-22,2013,8,22,136902.54545454544
19055,2013-08-23,2013,8,23,136930.18181818182
19056,2013-08-26,2013,8,26,136957.81818181818
19057,2013-08-27,2013,8,27,136985.45454545456
19058,2013-08-28,2013,8,28,137013.0909090909
19059,2013-08-29,2013,8,29,137040.72727272726
19060,2013-08-30,2013,8,30,137068.36363636365
19061,2013-09-03,2013,9,3,137096.0
19062,2013-09-04,2013,9,4,137142.15
19063,2013-09-05,2013,9,5,137188.3
19064,2013-09-06,2013,9,6,137234.45
19065,2013-09-09,2013,9,9,137280.6
19066,2013-09-10,2013,9,10,137326.75
19067,2013-09-11,2013,9,11,137372.9
19068,2013-09-12,2013,9,12,137419.05
19069,2013-09-13,2013,9,13,137465.2
19070,2013-09-16,2013,9,16,137511.35
19071,2013-09-17,2013,9,17,137557.5
19072,2013-09-18,2013,9,18,137603.65
19073,2013-09-19,2013,9,19,137649.8
19074,2013-09-20,2013,9,20,137695.95
19075,2013-09-23,2013,9,23,137742.1
19076,2013-09-24,2013,9,24,137788.25
19077,2013-09-25,2013,9,25,137834.4
19078,2013-09-26,2013,9,26,137880.55
19079,2013-09-27,2013,9,27,137926.7
19080,2013-09-30,2013,9,30,137972.85
19081,2013-10-01,2013,10,1,138019.0
19082,2013-10-02,2013,10,2,138042.81818181818
19083,2013-10-03,2013,10,3,138066.63636363635
19084,2013-10-04,2013,10,4,138090.45454545456
19085,2013-10-07,2013,10,7,138114.27272727274
19086,2013-10-08,2013,10,8,138138.0909090909
19087,2013-10-09,2013,10,9,138161.9090909091
19088,2013-10-10,2013,10,10,138185.72727272726
19089,2013-10-11,2013,10,11,138209.54545454544
19090,2013-10-15,2013,10,15,138233.36363636365
19091,2013-10-16,2013,10,16,138257.18181818182
19092,2013-10-17,2013,10,17,138281.0
19093,2013-10-18,2013,10,18,138304.81818181818
19094,2013-10-21,2013,10,21,138328.63636363635
19095,2013-10-22,2013,10,22,138352.45454545456
19096,2013-10-23,2013,10,23,138376.27272727274
19097,2013-10-24,2013,10,24,138400.0909090909
19098,2013-10-25,2013,10,25,138423.9090909091
19099,2013-10-28,2013,10,28,138447.72727272726
19100,2013-10-29,2013,10,29,138471.54545454544
19101,2013-10-30,2013,10,30,138495.36363636365
19102,2013-10-31,2013,10,31,138519.18181818182
19103,2013-11-01,2013,11,1,138543.0
19104,2013-11-04,2013,11,4,138529.7894736842
19105,2013-11-05,2013,11,5,138516.57894736843
19106,2013-11-06,2013,11,6,138503.36842105264
19107,2013-11-07,2013,11,7,138490.15789473685
19108,2013-11-08,2013,11,8,138476.94736842104
19109,2013-11-12,2013,11,12,138463.73684210525
19110,2013-11-13,2013,11,13,138450.52631578947
19111,2013-11-14,2013,11,14,138437.31578947368
